4FGL_name	redshift	SED type	nu_sync
4FGL J0922.7-3959	0.595	LSP	5.1880005E13
4FGL J0933.5-5240	-3333		0.0
4FGL J0938.9-6403	-3333		0.0
4FGL J0940.7-6105	-3333	LSP	2.88403153E13
4FGL J0952.3-4342	-3333	LSP	8.6099456E12
4FGL J0952.6-5048	-3333		0.0
4FGL J1014.9-4508	-3333	LSP	1.41253752E12
4FGL J1028.7-6431	-3333	LSP	9.3325487E12
4FGL J1033.5-5035	-3333		0.0
4FGL J1038.8-5312	1.45	LSP	1.58489313E12
4FGL J1041.3-6437	-3333	LSP	8.3176378E12
4FGL J1047.2-5517	-3333		0.0
4FGL J1047.8-6216	-3333	LSP	1.69824367E12
4FGL J1050.6-5248	-3333	LSP	2.01836777E12
4FGL J1051.2-6517	-3333		0.0
4FGL J1102.0-6054	-3333		0.0
4FGL J1102.9-5628	-3333		0.0
4FGL J1103.9-5357	-3333	LSP	8.9125093E13
4FGL J1117.2-5337	-3333		0.0
4FGL J1123.5-6418	-3333	ISP	1.31825674E14
4FGL J1125.0-5804	-3333		0.0
4FGL J1132.8-5328	-3333		0.0
4FGL J1136.0-6824	-3333	LSP	5.7543995E12
4FGL J1145.7-6949	0.244	LSP	1.70804768E13
4FGL J1147.4-6758	0.21	LSP	7.9432825E12
4FGL J1155.6-6547	-3333		0.0
4FGL J1216.2-6121	-3333		0.0
4FGL J1229.7-5304	-3333		0.0
4FGL J1234.0-5735	-3333	ISP	3.16227772E14
4FGL J1236.9-7232	0.02368		0.0
4FGL J1240.1-6846	-3333	LSP	8.3656557E12
4FGL J1240.4-7148	-3333		0.0
4FGL J1254.9-7141	-3333		0.0
4FGL J1256.1-5919	-3333		0.0
4FGL J1304.0-5539	-3333	LSP	5.3088443E12
4FGL J1308.4-6706	-3333	LSP	2.2646444E13
4FGL J1310.7-5553	0.104	HSP	2.48885731E15
4FGL J1315.1-5333	-3333	LSP	6.9183099E12
4FGL J1315.9-6349	-3333		0.0
4FGL J1326.1-6800	-3333		0.0
4FGL J1326.8-5256	-3333	LSP	2.86747735E12
4FGL J1329.0-5607	-3333	LSP	7.6559659E12
4FGL J1330.2-7003	-3333	LSP	7.7090348E12
4FGL J1333.0-6626	-3333		0.0
4FGL J1346.3-6026	0.012916	LSP	8.9125093E11
4FGL J1349.5-7153	-3333		0.0
4FGL J1353.6-6640	-3333	HSP	4.9659233E15
4FGL J1400.6-5605	-3333		0.0
4FGL J1413.1-6519	0.001448		0.0
4FGL J1419.6-5153	-3333		0.0
4FGL J1424.8-6808	-3333	LSP	2.18776168E12
4FGL J1459.0-5353	-3333		0.0
4FGL J1503.6-6427	-3333		0.0
4FGL J1503.7-5801	-3333		0.0
4FGL J1508.5-4951	-3333	LSP	1.71790841E12
4FGL J1512.9-5639	-3333	LSP	2.88403153E13
4FGL J1514.8-4748	1.5512	LSP	3.71535223E12
4FGL J1524.8-5904	-3333		0.0
4FGL J1535.8-4730	-3333	LSP	2.20800483E12
4FGL J1545.0-6642	-3333		0.0
4FGL J1547.9-6403	-3333	LSP	5.6234135E12
4FGL J1555.2-4149	-3333	LSP	3.48337325E13
4FGL J1558.9-6432	0.079582	ISP	7.0794577E14
4FGL J1600.3-5811	-3333		0.0
4FGL J1603.8-4903	-3333	ISP	2.51188646E14
4FGL J1604.5-4441	-3333	LSP	4.16869384E12
4FGL J1610.3-3958	0.518	LSP	6.2373484E12
4FGL J1613.5-4225	-3333		0.0
4FGL J1617.3-5849	1.414	LSP	3.27340707E12
4FGL J1624.9-4210	-3333		0.0
4FGL J1625.2-3600	-3333		0.0
4FGL J1628.8-6149	2.578		0.0
4FGL J1631.0-5302	-3333		0.0
4FGL J1636.9-4103	-3333		0.0
4FGL J1637.8-3449	-3333		0.0
4FGL J1644.5-4602	-3333		0.0
4FGL J1650.3-5045	-3333	LSP	5.4954086E12
4FGL J1654.0-3509	-3333		0.0
4FGL J1656.3-3301	2.4	LSP	4.21696504E12
4FGL J1659.7-3131	-3333	LSP	1.28824954E13
4FGL J1701.7-5621	-3333	LSP	1.0E12
4FGL J1709.0-3525	-3333	LSP	4.7863011E13
4FGL J1710.3-3943	-3333		0.0
4FGL J1711.1-4600	-3333		0.0
4FGL J1711.6-5027	-3333	LSP	3.12607936E13
4FGL J1712.5-3142	-3333		0.0
4FGL J1715.4-4025	-3333	LSP	3.5892194E13
4FGL J1716.3-3421	-3333		0.0
4FGL J1717.5-3342	-3333	LSP	1.18850218E13
4FGL J1717.6-5154	1.158	LSP	1.75792364E12
4FGL J1718.0-3055	-3333		0.0
4FGL J1720.0-5101	-3333		0.0
4FGL J1731.6-3002	-3333		0.0
4FGL J1731.9-2719	-3333		0.0
4FGL J1733.4-3943	-3333		0.0
4FGL J1736.9-3357	-3333		0.0
4FGL J1737.6-1503	-3333		0.0
4FGL J1738.8-3418	-3333		0.0
4FGL J1741.5-3119	-3333		0.0
4FGL J1741.8-2537	-3333		0.0
4FGL J1742.4-1518	-3333		0.0
4FGL J1743.9-1824	-3333		0.0
4FGL J1744.9-1727	-3333		0.0
4FGL J1747.6-4211	-3333	LSP	2.26464188E13
4FGL J1748.5-0854	-3333		0.0
4FGL J1749.0-2327	-3333		0.0
4FGL J1751.6-1750	-3333		0.0
4FGL J1752.6-1010	-3333	LSP	1.54881659E13
4FGL J1753.3-3325	-3333		0.0
4FGL J1758.3-3028	-3333		0.0
4FGL J1758.7-1621	-3333		0.0
4FGL J1759.1-3849	-3333		0.0
4FGL J1802.6-3940	0.296	LSP	5.0003454E12
4FGL J1811.2-2759	-3333		0.0
4FGL J1815.2-2715	-3333		0.0
4FGL J1823.6-3453	-3333	HSP	2.57039576E16
4FGL J1824.5+0107	-3333	LSP	1.94984469E13
4FGL J1824.7-3243	0.355		0.0
4FGL J1829.0-2417	-3333		0.0
4FGL J1830.1+0617	0.745	LSP	3.89045158E12
4FGL J1830.7-2713	-3333		0.0
4FGL J1833.6-2103	2.507	LSP	1.46217723E12
4FGL J1835.5+1349	-3333		0.0
4FGL J1837.3+1052	-3333		0.0
4FGL J1837.4-1646	-3333		0.0
4FGL J1843.8-2011	-3333		0.0
4FGL J1844.4+1547	-3333	HSP	1.12201846E15
4FGL J1845.0+1613	-3333	LSP	7.9432825E12
4FGL J1849.2-1647	-3333	HSP	6.3095732E15
4FGL J1850.1-0758	-3333		0.0
4FGL J1857.9+0313	-3333		0.0
4FGL J1858.1-1821	-3333		0.0
4FGL J1858.5+0640	-3333		0.0
4FGL J1859.0+2329	-3333	LSP	5.9566214E13
4FGL J1902.4-0629	-3333	ISP	5.8210323E14
4FGL J1907.2+0126	-3333		0.0
4FGL J1907.7-1232	-3333		0.0
4FGL J1911.5+0311	-3333		0.0
4FGL J1912.0+1612	-3333		0.0
4FGL J1912.1-0803	-3333		0.0
4FGL J1913.2+0512	-3333	LSP	1.99526229E13
4FGL J1915.3+1149	-3333		0.0
4FGL J1919.2+0618	-3333		0.0
4FGL J1922.2+2314	-3333	LSP	3.38844147E13
4FGL J1925.0+2815	-3333	HSP	7.3282455E15
4FGL J1925.7+1227	-3333		0.0
4FGL J1926.1+2059	-3333	LSP	2.08929607E12
4FGL J1930.3+0911	-3333		0.0
4FGL J1931.1+0937	-3333	HSP	7.9432822E15
4FGL J1933.3+0726	-3333	HSP	1.0964782E16
4FGL J1942.1+4011	-3333	ISP	1.64058976E14
4FGL J1942.7+1033	-3333	HSP	1.12201846E15
4FGL J1944.0+2117	-3333		0.0
4FGL J1944.2+3921	-3333		0.0
4FGL J1946.0+0937	-3333	ISP	1.99526229E14
4FGL J1948.3+1207	-3333	LSP	3.758374E13
4FGL J1949.0+1314	-3333		0.0
4FGL J1949.4+1247	-3333		0.0
4FGL J1949.5+0906	-3333	HSP	3.98107176E15
4FGL J1950.6+3456	-3333		0.0
4FGL J1950.8+1211	-3333	LSP	1.20226442E13
4FGL J1955.2+1358	0.743	LSP	6.3095733E12
4FGL J1958.1+2438	-3333		0.0
4FGL J1959.0+3844	-3333	LSP	2.29350651E12
4FGL J2000.0+4214	-3333	LSP	3.27340707E12
4FGL J2001.2+4353	-3333	HSP	2.2387211E15
4FGL J2003.6+2333	-3333		0.0
4FGL J2009.9+3544	-3333		0.0
4FGL J2012.0+4629	-3333	ISP	3.98107162E14
4FGL J2015.5+3710	0.859	LSP	3.5075187E12
4FGL J2018.5+3852	-3333	ISP	1.33352141E14
4FGL J2023.2+3153	0.356	LSP	4.00405463E11
4FGL J2023.4+4127	-3333		0.0
4FGL J2024.8+2734	-3333	LSP	1.58489253E13
4FGL J2025.3+3341	0.219	LSP	2.18776168E12
4FGL J2026.6+3449	-3333		0.0
4FGL J2029.5+4925	-3333	LSP	2.11836113E13
4FGL J2031.9+2403	-3333		0.0
4FGL J2035.9+4901	-3333		0.0
4FGL J2038.7+5117	1.686	LSP	2.95120929E12
4FGL J2039.5+5218	0.053	HSP	5.7543993E16
4FGL J2042.1+4209	-3333		0.0
4FGL J2053.8+2922	-3333	HSP	1.44543978E16
4FGL J2054.5+4731	-3333		0.0
4FGL J2056.7+4939	-3333	HSP	1.04712853E15
4FGL J2102.3+4702	-3333	LSP	7.3282455E12
4FGL J2107.9+6006	-3333		0.0
4FGL J2108.0+3655	-3333		0.0
4FGL J2117.4+6159	-3333		0.0
4FGL J2118.2+5752	-3333		0.0
4FGL J2119.4+4652	-3333		0.0
4FGL J2120.7+4428	-3333	LSP	8.9125091E12
4FGL J2136.5+4259	-3333	LSP	3.01995183E12
4FGL J2142.1+4501	-3333		0.0
4FGL J2149.1+6104	-3333		0.0
4FGL J2151.4+4156	-3333		0.0
4FGL J2155.3+6602	-3333		0.0
4FGL J2201.8+5048	1.899	LSP	2.83465351E12
4FGL J2203.6+6751	-3333		0.0
4FGL J2213.9+5948	-3333		0.0
4FGL J2215.4+6105	-3333	LSP	4.216965E13
4FGL J2223.0+6746	-3333		0.0
4FGL J2223.4+5814	-3333		0.0
4FGL J2226.5+6901	-3333		0.0
4FGL J2232.3+6246	-3333	ISP	1.22320711E14
4FGL J2237.4+5124	-3333	LSP	3.31131472E13
4FGL J2239.4+5130	-3333		0.0
4FGL J2251.2+5550	-3333		0.0
4FGL J2307.7+6712	-3333	LSP	2.45471075E13
4FGL J2321.4+5111	-3333	ISP	1.90546073E14
4FGL J2325.9+6206	-3333		0.0
4FGL J2329.7+6101	-3333		0.0
4FGL J2347.0+5141	0.044	HSP	1.56675103E16
4FGL J2347.9+5436	-3333		0.0
4FGL J2353.5+6646	-3333		0.0
4FGL J2358.4+6547	-3333		0.0
