,Name,Photon Flux (ph/cm2/s),Fluence (ph/cm2),Photon Count,Background Counts,Duration (s),Duration (weeks),MDP99,Start Time (MJD),Start Time (s)
0,4FGL J0538.8-4405,2.9617149374972718e-09,0.07561613641223035,0.05086351551003237,255312.0,25531200.0,42.214285714285715,14205787.72434745,54683.00001157408,4724611201.0
1,4FGL J0538.8-4405,1.1917052596993498e-08,0.9699146104061844,0.20465953084372715,813888.0,81388800.0,134.57142857142858,6303567.975517454,54981.50001157408,4750401601.0
2,4FGL J0538.8-4405,3.3265339057911027e-09,0.18710555667868867,0.05712879614769144,562464.0,56246400.0,93.0,18772769.710441865,55926.50001157408,4832049601.0
3,4FGL J0538.8-4405,7.196609966642418e-10,0.012124848471799145,0.012359220599646496,168480.0,16848000.0,27.857142857142858,47491856.43524959,56802.50001157408,4907736001.0
4,4FGL J0538.8-4405,3.6373701607564826e-10,0.0029226996715710487,0.006246699547111183,80352.0,8035200.0,13.285714285714286,64890897.67380174,57012.50001157408,4925880001.0
5,4FGL J0538.8-4405,9.803923316495266e-10,0.02248941577417482,0.01683693455282727,229392.0,22939200.0,37.92857142857143,40678240.87087854,57363.50001157408,4956206401.0
6,4FGL J0538.8-4405,5.334215931609267e-10,0.00781185254752314,0.009160806508966047,146448.0,14644800.0,24.214285714285715,59737090.07168818,57708.50001157408,4986014401.0
7,4FGL J0538.8-4405,8.104971089996462e-10,0.008298193600781979,0.01391921003352061,102384.0,10238400.0,16.928571428571427,32872862.655614223,58472.00001157408,5051980801.0
8,4FGL J0538.8-4405,3.2723022477044864e-09,0.15691343738192554,0.05619743953828246,479520.0,47952000.0,79.28571428571429,17620689.441657178,58611.50001157408,5064033601.0
9,4FGL J0538.8-4405,1.959099498782237e-10,0.0007616978851265337,0.003364492864604015,38880.0,3888000.0,6.428571428571429,83806860.69218971,59277.50001157408,5121576001.0
10,4FGL J0538.8-4405,5.908608087085276e-10,0.0052071381349865125,0.010147248652300168,88128.0,8812800.0,14.571428571428571,41835476.21622048,59337.50001157408,5126760001.0
11,4FGL J0538.8-4405,3.452145685882614e-09,0.13332462810533527,0.05928601142997187,386208.0,38620800.0,63.857142857142854,14989752.777746849,59442.50001157408,5135832001.0
12,4FGL J1104.4+3812,1.8335738114244753e-05,175.8470628108529,400.0099477937942,95904.0,9590400.0,15.857142857142858,1109.3981338701108,54924.50001157408,4745476801.0
13,4FGL J1104.4+3812,7.039454739377076e-05,2444.999735718361,1535.7177907157227,347328.0,34732800.0,57.42857142857143,549.9871268209173,55047.50001157408,4756104001.0
14,4FGL J1104.4+3812,4.492329776223863e-05,1001.3942150776137,980.0405023584902,222912.0,22291200.0,36.857142857142854,690.4167838580039,55452.50001157408,4791096001.0
15,4FGL J1104.4+3812,3.2479335681889693e-06,7.5767794278712275,70.85647324116441,23328.0,2332800.0,3.857142857142857,3087.1222077834036,55731.50001157408,4815201601.0
16,4FGL J1104.4+3812,3.208762035762397e-05,590.5148949654254,700.0191246246393,184032.0,18403200.0,30.428571428571427,878.005468527998,55767.50001157408,4818312001.0
17,4FGL J1104.4+3812,0.0001901269770596377,11236.048039479645,4147.784053958178,590976.0,59097600.0,97.71428571428571,265.96442711768225,55986.50001157408,4837233601.0
