Source_Name,Flux1000,Energy_Flux100,PL_Index,Variability_Index,Frac_Variability,Unc_Frac_Variability,CLASS1,ASSOC1
4FGL J1603.8+1104,2.29618e-10,2.6886e-12,2.24463,13.0152,0.409047,0.33428,bll,MG1 J160340+1106
4FGL J1603.8+5009,2.34573e-10,2.72618e-12,1.8931,6.11729,0.0,10.0,bll,SDSS J160339.49+500955.5
4FGL J1603.8-4903,5.16955e-09,5.02466e-11,2.00969,398.821,0.74676,0.179897,bll,PMN J1603-4904
4FGL J1604.4-4927,1.2106e-09,1.1036e-11,2.62123,18.2672,0.446751,0.200493,,
4FGL J1604.5-4441,1.92265e-09,2.02119e-11,2.40789,244.54,0.953124,0.231586,bll,PMN J1604-4441
4FGL J1604.6+5714,1.65176e-09,1.98429e-11,2.41655,121.976,0.28875,0.0731318,fsrq,GB6 J1604+5714
4FGL J1604.7+1734,1.44325e-10,1.6064e-12,2.09738,8.36026,0.0,10.0,bll,NVSS J160436+173324
4FGL J1604.9-3414,1.23617e-10,1.44042e-12,1.88824,13.3627,0.549228,0.478157,bcu,1RXS J160452.5-341407
4FGL J1605.1-1140,3.29807e-10,3.66352e-12,2.06566,6.49267,0.0,10.0,bcu,TXS 1602-115
4FGL J1605.5+5423,1.25504e-10,1.49193e-12,1.85456,9.42419,0.0,10.0,bll,RBS 1555
4FGL J1605.8+7208,6.50584e-11,7.75403e-13,1.85053,8.77338,0.0,10.0,bcu,RX J1605.4+7208
4FGL J1606.2+1346,1.01766e-10,1.30395e-12,1.75764,11.4433,0.0,10.0,bll,MG1 J160619+1345
4FGL J1606.2-4602,3.74854e-10,5.1894e-12,2.77059,9.24802,0.123604,0.593049,,
4FGL J1606.3+5629,1.3373e-10,1.67071e-12,1.78697,14.6798,0.448888,0.335864,bll,RBS 1558
4FGL J1606.5+2717,1.5327e-10,2.8688e-12,2.678,15.3124,0.438688,0.225141,fsrq,B2 1604+27
4FGL J1606.6+1324,1.49783e-10,2.10754e-12,2.46032,9.87925,0.0,10.0,bcu,NVSS J160654+131934
4FGL J1606.9+5919,1.19393e-10,1.33194e-12,2.11365,27.0048,0.83654,0.296706,bll,1RXS J160709.7+592115
4FGL J1607.0+1550,2.24524e-09,2.10233e-11,2.25929,7.77205,0.0,10.0,bll,4C +15.54
4FGL J1608.0+4949,1.06865e-10,1.26812e-12,2.26696,32.7523,1.24422,0.418845,bcu,87GB 160630.8+495728
4FGL J1608.0-2038,5.13609e-10,5.70973e-12,2.0843,17.6319,0.411436,0.183737,bll,NVSS J160756-203942
4FGL J1608.3+4012,8.82676e-11,1.10621e-12,2.34153,16.3414,0.566954,0.484961,fsrq,B2 1606+40
4FGL J1608.4+0055,2.17189e-10,2.87154e-12,2.40068,8.16493,0.0,10.0,,
4FGL J1608.7+1029,8.3156e-10,1.18724e-11,2.58737,254.95,0.860469,0.209365,fsrq,4C +10.45
4FGL J1608.8-4803,4.63429e-10,7.7982e-12,2.60366,5.35941,0.0,10.0,,
4FGL J1609.3-4326,3.81511e-10,6.26523e-12,2.58575,18.8166,0.626937,0.285388,,
4FGL J1609.6-4837,6.4696e-10,1.23593e-11,2.69167,7.72721,0.0,10.0,,
4FGL J1610.3-5154c,3.27698e-09,2.36645e-11,2.55867,1.73408,0.0,10.0,,
4FGL J1610.3-3958,8.63554e-10,1.41234e-11,2.5827,30.8445,0.415083,0.135918,fsrq,PMN J1610-3958
4FGL J1610.6+2414,1.88623e-10,2.97363e-12,2.55479,15.8364,0.400992,0.234993,fsrq,B2 1608+24
4FGL J1610.7-6648,2.90219e-09,3.11879e-11,1.7555,66.6301,0.243417,0.0673024,bll,PMN J1610-6649
4FGL J1611.6-6013,3.01647e-10,4.52752e-12,2.51572,3.81941,0.0,10.0,,
4FGL J1611.9-5125c,4.10699e-09,3.27061e-11,2.56518,9.92759,0.0645314,0.334247,,
4FGL J1612.1+1407,6.64938e-10,3.02154e-12,2.15382,4.45173,0.0,10.0,,
4FGL J1612.1-4526,5.27877e-10,4.45977e-12,2.54003,13.1737,0.412571,0.313047,,
4FGL J1612.2+2828,1.11589e-10,1.23986e-12,2.07515,7.15249,0.0,10.0,bcu,TXS 1610+285
4FGL J1612.4-3100,1.2029e-09,9.48175e-12,2.10831,95.0518,0.672394,0.173424,bll,NVSS J161219-305937
4FGL J1612.4+0409,3.17126e-10,1.83871e-12,2.106,20.5126,0.603173,0.261188,,
4FGL J1612.4-0554,1.97547e-10,3.29504e-12,2.59724,16.0549,0.480906,0.287923,bll,NVSS J161228-055752
4FGL J1612.4-4419,3.70627e-10,5.56135e-12,2.5155,5.78787,0.0,10.0,,
4FGL J1613.0-5102,5.42317e-09,4.3846e-11,2.56341,16.9147,0.244385,0.126777,,
4FGL J1613.1-3840,2.29779e-10,2.5596e-12,2.01966,11.5265,0.0,10.0,,
4FGL J1613.3-1907,2.30253e-10,2.56131e-12,2.09177,13.3462,0.40092,0.413726,bcu,2MASS J16132720-1908364
4FGL J1613.5-4225,2.72259e-10,3.73651e-12,2.43733,10.1435,0.0,10.0,bcu,PMN J1613-4225
4FGL J1613.6+3411,8.57766e-10,1.1774e-11,2.43749,67.0064,0.336064,0.0914237,fsrq,OS 319
4FGL J1614.1-5047,2.55711e-09,1.55271e-11,2.43575,11.063,0.248544,0.242879,PSR,PSR J1614-5048
4FGL J1614.5-2230,4.97389e-09,2.52551e-11,2.07256,5.55787,0.0,10.0,PSR,PSR J1614-2230
4FGL J1614.8-0850,1.16503e-10,1.51337e-12,1.74269,16.6376,0.455809,0.484573,bcu,1RXS J161443.4-085130
4FGL J1615.3-5146e,2.85932e-09,4.3996e-11,1.74689,4.37418,0.0,10.0,SNR,HESS J1614-518
4FGL J1615.3-5136,6.87881e-09,3.53442e-11,2.33551,8.45761,0.0,10.0,PSR,PSR J1615-5137
4FGL J1615.3-1512,2.62255e-10,2.97364e-12,2.17536,7.33387,0.0,10.0,,
4FGL J1615.5-5434,4.22709e-10,5.74508e-12,2.42805,3.80474,0.0,10.0,,
4FGL J1615.6+2130,2.49159e-10,5.24982e-12,2.75507,34.6458,0.593688,0.180405,bcu,SDSS J161531.09+213011.0
4FGL J1615.6+4712,4.10864e-10,4.68357e-12,2.18935,21.7145,0.363245,0.134691,fsrq,B3 1614+473
4FGL J1615.9-4322,2.96913e-10,4.46919e-12,2.51805,13.5658,0.349155,0.507885,,
4FGL J1616.2-5054e,1.0378e-08,1.15291e-10,2.05287,5.77911,0.0,10.0,PWN,HESS J1616-508
4FGL J1616.6-5341,2.32657e-09,9.65361e-12,2.46607,9.28684,0.0390503,0.26614,,
4FGL J1616.6-5009,3.10197e-09,2.7972e-11,2.67939,3.10524,0.0,10.0,,
4FGL J1616.6+4630,1.30827e-10,2.19041e-12,2.6,30.2099,0.890715,0.290186,fsrq,MG4 J161600+4632
4FGL J1616.7+3327,1.48151e-10,1.72506e-12,2.23453,14.6237,0.499733,0.353048,bll,NVSS J161633+333043
4FGL J1616.7+4107,1.50096e-10,1.76613e-12,2.25312,11.1421,0.236109,0.413505,bll,B3 1615+412
4FGL J1616.9-2257,6.55682e-10,3.86693e-12,2.28198,5.76359,0.0,10.0,glc,M 80
4FGL J1617.2-2535,4.75793e-10,3.49735e-12,2.48286,12.163,0.274834,0.29511,bcu,PMN J1617-2537
4FGL J1617.3-1513,2.85763e-10,1.79859e-12,2.01367,7.39045,0.0,10.0,bcu,NVSS J161713-151058
4FGL J1617.3-5849,1.06461e-09,1.08669e-11,2.53519,117.211,0.765397,0.193249,fsrq,MRC 1613-586
4FGL J1617.8-4418,3.77048e-10,5.58439e-12,2.73278,9.07071,0.171894,0.421132,,
4FGL J1617.9-7718,1.53517e-09,2.39527e-11,2.60733,361.512,0.561222,0.135483,fsrq,PKS 1610-77
4FGL J1618.0+5139,1.57316e-10,2.92933e-12,2.67451,90.7289,1.0158,0.2652,fsrq,TXS 1616+517
4FGL J1618.0-5119,2.01189e-09,2.58137e-11,2.36869,11.5985,0.249608,0.24158,,
4FGL J1618.3-4537,6.06357e-10,5.91683e-12,2.54718,17.168,0.502212,0.249139,,
4FGL J1618.7-4633c,5.39077e-10,7.99893e-12,2.50626,4.23975,0.0,10.0,psr,PSR J1618-4623
4FGL J1618.8+0620,1.36974e-10,1.52425e-12,2.09542,13.6669,0.88279,0.486077,bll,RX J1618.4+0623
4FGL J1619.0+7536,2.53672e-10,2.81814e-12,2.05229,9.81105,0.0730306,0.407427,bcu,6C B162034.5+754454
4FGL J1619.0-8346,1.59485e-10,1.96041e-12,2.31732,8.55568,0.0,10.0,bll,PKS 1608-83
4FGL J1619.3-5047,3.11279e-09,2.01255e-11,2.51502,4.2084,0.0,10.0,,
4FGL J1619.4-5106c,2.25235e-09,2.97357e-11,2.39918,6.12647,0.0,10.0,,
4FGL J1619.5-5014c,2.44628e-09,1.72338e-11,2.45925,12.405,0.143991,0.285817,,
4FGL J1619.6+5536,2.15114e-10,3.02004e-12,2.45831,5.4455,0.0,10.0,bll,87GB 161814.7+554307
4FGL J1619.8-6314,1.18061e-10,1.38557e-12,1.87552,10.3673,0.0,10.0,unk,1RXS J161946.9-631530
4FGL J1620.5-5729,3.50669e-10,5.7941e-12,2.59029,7.08863,0.0,10.0,,
4FGL J1620.7-4927,2.22525e-08,1.27932e-10,2.29467,6.03594,0.0,10.0,PSR,PSR J1620-4927
4FGL J1620.8-4958c,3.52597e-09,2.4021e-11,2.46105,7.31307,0.0,10.0,,
4FGL J1620.8-5035c,2.16206e-09,2.92216e-11,2.42266,9.09181,0.124897,0.422667,,
4FGL J1620.9+4852,9.48633e-11,1.05867e-12,2.11575,11.758,0.243074,1.02106,,
4FGL J1621.0-2625,3.43697e-10,6.38744e-12,2.6732,12.3693,0.368883,0.25494,,
4FGL J1621.4-4511,4.72568e-10,6.69321e-12,2.46622,8.55072,0.0,10.0,,
4FGL J1621.7-1103,4.45982e-10,6.39384e-12,2.47694,78.3707,0.964189,0.260791,bcu,PMN J1621-1101
4FGL J1621.9+6706,8.36947e-11,1.87088e-12,2.7919,4.25631,0.0,10.0,,
4FGL J1622.0-5157c,9.37597e-10,1.32299e-11,2.46286,4.85158,0.0,10.0,,
4FGL J1622.2-7202,5.08536e-10,3.12828e-12,2.28303,4.915,0.0,10.0,,
4FGL J1622.5-4726,8.17397e-10,1.26779e-11,2.54208,7.14805,0.0,10.0,,
4FGL J1622.7-4934c,5.12753e-09,4.51717e-11,2.53437,6.08903,0.0,10.0,,
4FGL J1622.8-4454,2.96774e-10,3.98006e-12,2.41503,6.90832,0.0,10.0,,
4FGL J1623.0-5004,9.45689e-09,6.09687e-11,2.32216,8.40253,0.0,10.0,PSR,PSR J1623-5005
4FGL J1623.0-0315,1.07792e-09,7.86398e-12,2.27928,8.05867,0.0,10.0,PSR,PSR J1622-0315
4FGL J1623.0-4624,6.78783e-10,9.35302e-12,2.44109,4.84368,0.0,10.0,,
4FGL J1623.4+0858,1.55781e-10,1.73147e-12,2.04194,14.1614,0.468859,0.517711,bcu,SDSS J162330.56+085724.5
4FGL J1623.6+5743,1.50447e-10,1.71737e-12,2.19277,3.18823,0.0,10.0,fsrq,TXS 1623+578
4FGL J1623.7-2315c,3.85775e-10,6.66423e-12,2.62255,7.06336,0.0,10.0,,
4FGL J1623.9-6936,6.02694e-10,3.55153e-12,2.22728,18.3423,0.262512,0.129312,,
4FGL J1624.1-4042,4.27104e-09,2.7566e-11,2.3761,12.5217,0.0555522,0.0607776,PSR,PSR J1624-4041
4FGL J1624.1-4941c,1.93143e-09,9.32551e-12,2.43464,8.51173,0.0,10.0,,
4FGL J1624.1-4417,7.80816e-10,5.10472e-12,2.46186,4.33027,0.0,10.0,,
4FGL J1624.3-3952,1.25048e-09,7.48615e-12,2.36801,9.37203,0.0,10.0,psr,PSR J1624-39
4FGL J1624.6+5651,1.99344e-10,2.27926e-12,2.19666,11.2889,0.192475,0.290828,bll,SBS 1623+569
4FGL J1624.9-4210,5.72508e-10,6.9735e-12,2.77955,6.85431,0.0,10.0,bcu,AT20G J162458-420657
4FGL J1624.9-4538,8.00795e-10,6.61332e-12,2.65973,7.91141,0.0,10.0,,
4FGL J1625.1-0020,3.91517e-09,2.03013e-11,2.07217,6.49651,0.0,10.0,PSR,PSR J1625-0021
4FGL J1625.2-3600,3.45022e-10,5.35321e-12,2.54235,5.91804,0.0,10.0,bcu,NVSS J162522-355452
4FGL J1625.3-2338c,4.74634e-10,5.5721e-12,2.67813,9.90065,0.0,10.0,,
4FGL J1625.7-2527,4.9566e-09,4.7017e-11,2.36466,1647.19,1.25538,0.297105,fsrq,PKS 1622-253
4FGL J1625.7+4134,4.07942e-10,6.3081e-12,2.53969,60.132,0.465169,0.129523,fsrq,4C +41.32
4FGL J1626.0-4917c,2.01639e-09,2.89262e-11,2.47749,9.76754,0.129247,0.344782,,
4FGL J1626.0-2950,2.83541e-09,3.91405e-11,2.5642,431.782,0.575791,0.138579,FSRQ,PKS B1622-297
4FGL J1626.1-5904,1.87277e-10,2.16368e-12,2.21936,10.6661,0.0,10.0,unk,1RXS J162613.6-590658
4FGL J1626.3+3514,1.47148e-10,1.89807e-12,1.75028,6.8298,0.0,10.0,bll,RGB J1626+352
4FGL J1626.4+1820,1.7272e-10,2.95029e-12,2.6145,12.1129,0.253894,0.291099,bcu,87GB 162358.1+182615
4FGL J1626.5-4406,8.39419e-10,1.11888e-11,2.40892,21.7825,0.529718,0.208746,,
4FGL J1626.5+6257,1.08381e-10,1.23972e-12,1.92623,16.893,0.579239,0.366529,,
4FGL J1626.6-4251,6.44837e-10,7.09633e-12,2.66639,4.12591,0.0,10.0,,
4FGL J1626.6-7639,4.33315e-10,4.81669e-12,2.04037,24.1404,0.448068,0.168577,bll,PKS 1619-765
4FGL J1626.8+4337,8.25051e-11,2.26935e-12,2.91482,13.6859,0.37513,0.243915,fsrq,MG4 J162551+4346
4FGL J1626.9-2431e,3.11865e-09,3.14432e-11,2.35672,14.5759,0.123455,0.0805104,SFR,rho Ophiuchi
4FGL J1627.3+3148,1.58063e-10,1.78592e-12,1.95859,10.6806,0.138858,0.750982,bll,NVSS J162712+314954
4FGL J1627.3+4758,1.37961e-10,2.26096e-12,2.58422,11.5608,0.272015,0.292015,bcu,MG4 J162750+4802
4FGL J1627.4-3301,3.91679e-10,6.1917e-12,2.55691,4.17048,0.0,10.0,bcu,1RXS J162725.1-330322
4FGL J1627.6-3852,5.56514e-10,7.34189e-12,2.39844,12.5263,0.317977,0.222765,glc,NGC 6139
4FGL J1627.7-5749,5.99822e-10,4.40935e-12,2.50007,11.4958,0.194868,0.20479,,
4FGL J1627.7+3219,7.30559e-10,3.43926e-12,2.13548,6.92234,0.0,10.0,psr,PSR J1627+3219
4FGL J1627.7+0251,2.52466e-10,2.87573e-12,2.18743,25.4202,0.709752,0.262566,bcu,CLASS J1627+0251
4FGL J1628.0-4920,1.50999e-09,6.7679e-12,2.49992,6.53319,0.0,10.0,,
4FGL J1628.1-3204,1.70625e-09,1.08992e-11,2.38399,4.05586,0.0,10.0,PSR,PSR J1628-3205
4FGL J1628.2-4848c,2.71307e-09,1.71727e-11,2.56759,4.50494,0.0,10.0,spp,SNR G335.2+00.1
4FGL J1628.3-3343,4.47499e-10,4.9924e-12,2.11382,10.9982,0.168473,0.296188,bcu,NVSS J162819-334342
4FGL J1628.6-4553,7.33072e-10,1.06107e-11,2.48524,8.33636,0.0,10.0,,
4FGL J1628.6+7706,9.68575e-10,8.36958e-12,2.08851,217.193,0.719675,0.176653,bll,6C B163030.4+771303
4FGL J1628.8-6149,7.1401e-10,9.73646e-12,2.64059,87.5164,0.582508,0.151457,fsrq,LQAC 247-061
4FGL J1629.3-4822c,2.73657e-09,2.84753e-11,2.63699,11.9837,0.236312,0.196557,,
4FGL J1630.1-1049,6.79958e-10,2.81002e-12,2.26021,6.73417,0.0,10.0,,
4FGL J1630.1-3546,3.89254e-10,3.30236e-12,2.55008,8.19267,0.101966,0.89308,,
4FGL J1630.2-4347,4.58831e-10,6.08312e-12,2.40349,6.53254,0.0,10.0,unk,1RXS J163023.2-434804
4FGL J1630.6+3734,1.17747e-09,5.96553e-12,2.34218,8.70635,0.0,10.0,PSR,PSR J1630+3734
4FGL J1630.6+8234,1.22003e-09,1.31632e-11,2.36864,6.25268,0.0,10.0,rdg,NGC 6251
4FGL J1630.7+5221,1.20619e-09,1.1225e-11,2.04193,23.9932,0.169934,0.0648049,bll,TXS 1629+524
4FGL J1631.0-5302,4.38404e-10,7.57549e-12,2.62275,6.59191,0.0,10.0,bcu,PMN J1631-5256
4FGL J1631.2+4926,1.14509e-10,1.73731e-12,2.52448,4.68525,0.0,10.0,fsrq,TXS 1629+495
4FGL J1631.2+1046,4.42101e-10,6.23625e-12,2.46258,29.641,0.418281,0.142675,bcu,MG1 J163119+1051
4FGL J1631.6-4756e,2.34305e-09,2.99322e-11,1.76099,14.4893,0.339102,0.209842,pwn,HESS J1632-478
4FGL J1631.7-4826c,1.3783e-09,1.93945e-11,2.46037,4.12577,0.0,10.0,,
4FGL J1631.7-2319c,3.34648e-10,5.58923e-12,2.68669,7.19782,0.0,10.0,,
4FGL J1631.8+4144,9.44873e-11,1.16546e-12,1.80285,14.3565,0.507102,0.439745,,
4FGL J1632.2+0854,3.43254e-10,4.11857e-12,2.28389,26.9244,0.65114,0.235547,bcu,NVSS J163211+085608
4FGL J1632.4+5800,7.16918e-11,8.25616e-13,1.91127,14.3051,0.324182,1.0016,bcu,1RXS J163213.2+580109
4FGL J1632.5+3839,3.93492e-10,1.86913e-12,2.49307,7.28779,0.0,10.0,,
4FGL J1632.8-1048,3.54671e-10,6.18224e-12,2.62893,153.514,1.7864,0.444083,bcu,TXS 1630-107
4FGL J1633.0-4746e,2.59672e-08,2.45214e-10,2.17327,12.7854,0.069007,0.0551687,spp,HESS J1632-478
4FGL J1633.8+0701,3.56696e-10,4.00755e-12,2.14618,24.4413,0.522175,0.200369,bcu,NVSS J163350+065705
4FGL J1634.0-4742c,5.81722e-09,3.06543e-11,2.51948,10.1619,0.131515,0.199495,,
4FGL J1634.6-4324,4.80505e-10,5.70919e-12,2.26897,13.5429,0.428585,0.323198,,
4FGL J1634.7+0235,2.95904e-10,1.21235e-12,2.25103,4.65397,0.0,10.0,psr,PSR J1634+02
4FGL J1634.9+1222,1.73124e-10,1.93293e-12,2.11833,5.61874,0.0,10.0,bcu,NVSS J163502+122142
4FGL J1635.2+3808,1.33653e-08,1.60627e-10,2.41063,6652.58,0.683347,0.161254,FSRQ,4C +38.41
4FGL J1635.3-4159,4.39299e-10,6.38011e-12,2.69496,2.48717,0.0,10.0,,
4FGL J1635.3+4258,2.58487e-10,1.34073e-12,2.20634,28.0024,0.711841,0.245597,,
4FGL J1635.4-3249,5.74275e-10,5.6331e-12,2.51786,8.38511,0.0,10.0,,
4FGL J1635.6+3500,1.53715e-10,6.35371e-13,2.25647,15.2168,0.439513,0.392206,bcu,MG2 J163505+3458
4FGL J1635.6+3628,2.44506e-10,4.49329e-12,2.66558,175.358,1.58634,0.390204,fsrq,MG3 J163554+3629
4FGL J1636.3-4731e,1.12204e-08,1.01729e-10,2.33971,7.04556,0.0,10.0,SNR,SNR G337.0-00.1
4FGL J1636.3+7128,9.77275e-11,2.04389e-12,2.75037,10.2081,0.207258,0.348691,bcu,7C 1636+7134
4FGL J1636.5-0454,1.37036e-10,1.64234e-12,1.84221,8.66916,0.0,10.0,bcu,NVSS J163631-045506
4FGL J1636.7+2627,3.27621e-10,3.70927e-12,2.17114,4.8932,0.0,10.0,bll,NVSS J163651+262657
4FGL J1636.9-4103,5.6212e-10,8.58979e-12,2.53026,13.4483,0.250173,0.232716,bcu,PMN J1636-4101
4FGL J1636.9-4710c,5.94766e-09,5.64808e-11,2.55344,9.34562,0.0416011,0.392448,,
4FGL J1637.1+1316,1.62864e-10,1.92089e-12,2.25707,6.07132,0.0,10.0,bll,1RXS J163717.1+131418
4FGL J1637.2+4327,6.52515e-11,8.04237e-13,1.80383,2.43307,0.0,10.0,bll,1RXS J163711.1+432548
4FGL J1637.3-6325,1.86286e-10,2.66415e-12,2.47479,5.47057,0.0,10.0,,
4FGL J1637.5+3005,8.9697e-11,2.1016e-12,2.82056,8.14845,0.0935652,1.40926,,
4FGL J1637.6+4548,8.45765e-11,9.70725e-13,1.91852,11.4343,0.0890515,1.64908,bll,B3 1635+458
4FGL J1637.7+4717,1.1641e-09,1.58195e-11,2.42794,620.633,0.878813,0.209947,fsrq,4C +47.44
4FGL J1637.7+7326,7.70858e-11,9.04006e-13,1.8768,30.742,1.19011,0.481755,bll,RX J1637.9+7326
4FGL J1637.8-3449,1.31613e-09,1.50148e-11,1.93252,18.964,0.226282,0.0943116,bll,NVSS J163750-344915
4FGL J1638.0+0042,1.14594e-10,1.57605e-12,1.68549,8.46566,0.0,10.0,bcu,NVSS J163809+004223
4FGL J1638.1+5721,3.31206e-10,6.22359e-12,2.68063,83.2963,0.543982,0.143506,fsrq,OS 562
4FGL J1638.1-4641c,1.54681e-09,6.77217e-12,2.55215,14.0682,0.30984,0.291933,,
4FGL J1638.5-4657c,6.16356e-09,5.07978e-11,2.50442,11.261,0.138842,0.136712,spp,SNR G337.8-00.1
4FGL J1639.0-2727,4.17184e-10,5.87239e-12,2.46068,6.26414,0.0,10.0,,
4FGL J1639.2-5638,3.76927e-10,5.40155e-12,2.7512,10.0138,0.121521,0.280604,,
4FGL J1639.2-0946,1.778e-10,1.97749e-12,2.08994,1.63801,0.0,10.0,,
4FGL J1639.2+4129,4.15101e-10,3.52523e-12,2.42975,62.6611,0.660416,0.180382,fsrq,MG4 J163918+4127
4FGL J1639.3-5146,3.54898e-09,2.14805e-11,2.25255,9.114,0.0349604,0.124199,,
4FGL J1639.8-4642c,5.18886e-09,5.50358e-11,2.52663,4.47005,0.0,10.0,,
4FGL J1640.1+2222,4.05886e-10,2.32676e-12,2.20847,9.18936,0.123875,0.29819,PSR,PSR J1640+2224
4FGL J1640.2+0629,2.05819e-10,2.46921e-12,1.8407,8.34831,0.0,10.0,bcu,NVSS J164011+062827
4FGL J1640.3-4917,1.45559e-09,1.18398e-11,2.49338,12.3573,0.177326,0.190278,,
4FGL J1640.3+6850,2.1269e-10,2.38152e-12,2.13246,31.5165,0.58745,0.206524,bcu,NVSS J164014+685231
4FGL J1640.4+3945,2.00966e-09,2.7124e-11,2.42129,409.773,0.84565,0.203105,FSRQ,NRAO 512
4FGL J1640.6-4632,2.62579e-09,3.10091e-11,1.86507,10.8014,0.122954,0.175675,spp,SNR G338.3-0.0
4FGL J1640.9-5853,2.73031e-10,4.32696e-12,2.55885,7.14516,0.0,10.0,,
4FGL J1640.9+1143,3.31711e-10,4.40542e-12,2.40526,8.42273,0.0,10.0,bll,TXS 1638+118
4FGL J1641.0-4619,6.93517e-09,6.55475e-11,2.493,7.39617,0.0,10.0,spp,SNR G338.5+00.1
4FGL J1641.2+8049,3.47069e-10,2.22861e-12,2.31429,3.76976,0.0,10.0,PSR,PSR J1641+8049
4FGL J1641.2-5317,2.32637e-09,1.70772e-11,2.47965,7.13152,0.0,10.0,PSR,PSR J1641-5317
4FGL J1641.3-5945,3.24661e-10,3.81738e-12,2.25187,14.31,0.34553,0.237883,unk,1RXS J164117.0-594647
4FGL J1641.3-2908,6.66215e-10,8.50579e-12,2.67619,4.60603,0.0,10.0,,
4FGL J1641.5+2017,5.66166e-11,8.76154e-13,1.58333,5.9867,0.0,10.0,,
4FGL J1641.9-0621,9.46383e-10,1.19171e-11,2.34721,41.4097,0.381585,0.118565,bll,TXS 1639-062
4FGL J1642.1-5128,5.17781e-10,6.64894e-12,2.70263,3.66443,0.0,10.0,,
4FGL J1642.1-5428e,1.3004e-09,1.54974e-11,2.27365,16.4205,0.284917,0.148863,spp,SNR G332.5-05.6
4FGL J1642.3-8108,1.66014e-10,2.73635e-12,2.58848,12.0121,0.28804,0.266274,bll,PKS 1633-810
4FGL J1642.4+2211,1.07766e-10,1.20114e-12,2.01561,9.04815,0.0,10.0,bll,1RXS J164220.4+221132
4FGL J1642.9+3948,2.27852e-09,3.01655e-11,2.40205,202.065,0.489981,0.120388,FSRQ,3C 345
4FGL J1643.0+3223,1.73025e-10,2.45484e-12,2.46775,9.00817,0.0,10.0,bll,NVSS J164301+322104
4FGL J1643.0-7714,1.66873e-10,2.26954e-12,2.4287,7.06692,0.0,10.0,bll,PKS 1636-77
4FGL J1643.1+1436,1.24875e-10,2.34795e-12,2.68105,2.89038,0.0,10.0,,
4FGL J1643.3-3148,5.50466e-10,2.96488e-12,2.26882,12.1345,0.236139,0.28226,,
4FGL J1643.5-0646,3.78889e-10,4.24824e-12,2.13824,32.2666,0.836067,0.29763,bll,NVSS J164328-064619
4FGL J1643.7+3317,6.80233e-11,1.01862e-12,1.61031,9.66167,0.0,10.0,bcu,RX J1643.5+3316
4FGL J1644.1-3055,2.41479e-10,4.39711e-12,2.65931,7.01242,0.0,10.0,,
4FGL J1644.1-5009,4.89145e-10,8.20588e-12,2.60144,14.3822,0.530985,0.398917,,
4FGL J1644.2+4546,1.07571e-10,1.2507e-12,1.89231,8.4649,0.0,10.0,bll,B3 1642+458
4FGL J1644.5-4602c,2.86162e-09,2.24067e-11,2.62028,4.61132,0.0,10.0,bcu,2MASS J16444975-4559026
4FGL J1644.8+1850,2.18749e-10,2.42984e-12,2.06419,9.24203,0.0,10.0,,
4FGL J1644.8-2154c,4.40444e-10,6.17341e-12,2.45683,10.5037,0.115498,0.661782,bcu,PMN J1644-2156
4FGL J1644.9+2620,2.28335e-10,5.06279e-12,2.78689,42.3324,0.532447,0.160421,NLSY1,MG2 J164443+2618
4FGL J1644.9-4921,5.97633e-10,1.08073e-11,2.65456,5.27255,0.0,10.0,,
4FGL J1645.0+1654,1.56355e-10,1.85199e-12,2.26402,7.07492,0.0,10.0,,
4FGL J1645.1-3323,2.90121e-10,3.48157e-12,2.28411,13.9429,0.456278,0.399787,unk,AT20G J164516-331816
4FGL J1645.1-4123c,5.17186e-10,6.27647e-12,2.30014,6.88765,0.0,10.0,,
4FGL J1645.2-5218,3.32951e-10,6.65931e-12,2.72177,8.4213,0.0,10.0,,
4FGL J1645.4-5514,3.72327e-10,2.64949e-12,2.57712,11.6123,0.248164,0.43384,,
4FGL J1645.6+6329,4.57721e-10,5.76254e-12,2.54679,125.485,0.661566,0.167543,fsrq,TXS 1645+635
4FGL J1645.8-4533c,4.3412e-09,4.54343e-11,2.60681,5.37099,0.0,10.0,unk,4U 1642-45
4FGL J1646.0-0942,2.34451e-10,2.60445e-12,2.05437,8.5135,0.0,10.0,bcu,1RXS J164602.3-094113
4FGL J1646.5-4406,1.0393e-09,1.55734e-11,2.51437,8.25661,0.0,10.0,,
4FGL J1646.6+7422,1.13023e-10,1.30121e-12,2.21203,17.7479,0.796282,0.313284,bcu,7C 1647+7424
4FGL J1646.7-2154,7.03014e-10,5.07547e-12,2.50396,9.6072,0.157784,0.282203,,
4FGL J1646.7-1330,1.96095e-10,2.2799e-12,1.89235,16.0097,0.714036,0.413743,bcu,TXS 1644-133
4FGL J1647.0+6040,9.65964e-11,1.19878e-12,2.32951,16.0546,0.488617,0.527841,bcu,NVSS J164641+603930
4FGL J1647.1+6149,1.30471e-10,1.45393e-12,2.10656,14.292,0.412415,0.281082,bll,RX J1647.3+6153
4FGL J1647.2-0154,1.99297e-10,1.14005e-12,2.03943,8.01128,0.0,10.0,glc,NGC 6218
4FGL J1647.4-6438,6.9923e-10,8.39353e-12,2.28455,35.3951,0.416979,0.130221,bcu,PMN J1647-6437
4FGL J1647.5-5724,2.81492e-10,4.89961e-12,2.62791,3.65173,0.0,10.0,,
4FGL J1647.5+2911,1.95743e-10,2.3277e-12,2.27029,15.5669,0.426915,0.205056,bll,B2 1645+29
